"260. Chow Chow,","chow, chow chow,",animal,mammal,,,,,,,,
"261. Keeshond,","keeshond,",animal,mammal,,,,,,,,
"262. Griffon Bruxellois,","Brabancon griffon,",animal,mammal,,,,,,,,
"263. Pembroke Welsh Corgi,","Pembroke, Pembroke Welsh corgi,",animal,mammal,,,,,,,,
"264. Cardigan Welsh Corgi,","Cardigan, Cardigan Welsh corgi,",animal,mammal,,,,,,,,
"265. Toy Poodle,","toy poodle,",animal,mammal,,,,,,,,
"266. Miniature Poodle,","miniature poodle,",animal,mammal,,,,,,,,
"267. Standard Poodle,","standard poodle,",animal,mammal,,,,,,,,
"268. Mexican hairless dog,","Mexican hairless,",animal,mammal,,,,,,,,
"269. grey wolf,","timber wolf, grey wolf, gray wolf, Canis lupus,",animal,mammal,,,,,,,,
"270. Alaskan tundra wolf,","white wolf, Arctic wolf, Canis lupus tundrarum,",animal,mammal,,,,,,,,
"271. red wolf,","red wolf, maned wolf, Canis rufus, Canis niger,",animal,mammal,,,,,,,,
"272. coyote,","coyote, prairie wolf, brush wolf, Canis latrans,",animal,mammal,,,,,,,,
"273. dingo,","dingo, warrigal, warragal, Canis dingo,",animal,mammal,,,,,,,,
"274. dhole,","dhole, Cuon alpinus,",animal,mammal,,,,,,,,
"275. African wild dog,","African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus,",animal,mammal,,,,,,,,
"276. hyena,","hyena, hyaena,",animal,mammal,,,,,,,,
"277. red fox,","red fox, Vulpes vulpes,",animal,mammal,,,,,,,,
"278. kit fox,","kit fox, Vulpes macrotis,",animal,mammal,,,,,,,,
"279. Arctic fox,","Arctic fox, white fox, Alopex lagopus,",animal,mammal,,,,,,,,
"280. grey fox,","grey fox, gray fox, Urocyon cinereoargenteus,",animal,mammal,,,,,,,,
"281. tabby cat,","tabby, tabby cat,",animal,mammal,,,,,,,,
"282. tiger cat,","tiger cat,",animal,mammal,,,,,,,,
"283. Persian cat,","Persian cat,",animal,mammal,,,,,,,,
"284. Siamese cat,","Siamese cat, Siamese,",animal,mammal,,,,,,,,
"285. Egyptian Mau,","Egyptian cat,",animal,mammal,,,,,,,,
"286. cougar,","cougar, puma, catamount, mountain lion, painter, panther, Felis concolor,",animal,mammal,,,,,,,,
"287. lynx,","lynx, catamount,",animal,mammal,,,,,,,,
"288. leopard,","leopard, Panthera pardus,",animal,mammal,,,,,,,,
"289. snow leopard,","snow leopard, ounce, Panthera uncia,",animal,mammal,,,,,,,,
"290. jaguar,","jaguar, panther, Panthera onca, Felis onca,",animal,mammal,,,,,,,,
"291. lion,","lion, king of beasts, Panthera leo,",animal,mammal,,,,,,,,
"292. tiger,","tiger, Panthera tigris,",animal,mammal,,,,,,,,
"293. cheetah,","cheetah, chetah, Acinonyx jubatus,",animal,mammal,,,,,,,,
"294. brown bear,","brown bear, bruin, Ursus arctos,",animal,mammal,,,,,,,,
"295. American black bear,","American black bear, black bear, Ursus americanus, Euarctos americanus,",animal,mammal,,,,,,,,
"296. polar bear,","ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus,",animal,mammal,,,,,,,,
"297. sloth bear,","sloth bear, Melursus ursinus, Ursus ursinus,",animal,mammal,,,,,,,,
"298. mongoose,","mongoose,",animal,mammal,,,,,,,,
"299. meerkat,","meerkat, mierkat,",animal,mammal,,,,,,,,
"330. cottontail rabbit,","wood rabbit, cottontail, cottontail rabbit,",animal,mammal,,,,,,,,
"331. hare,","hare,",animal,mammal,,,,,,,,
"332. Angora rabbit,","Angora, Angora rabbit,",animal,mammal,,,,,,,,
"333. hamster,","hamster,",animal,mammal,,,,,,,,
"334. porcupine,","porcupine, hedgehog,",animal,mammal,,,,,,,,
"335. fox squirrel,","fox squirrel, eastern fox squirrel, Sciurus niger,",animal,mammal,,,,,,,,
"336. marmot,","marmot,",animal,mammal,,,,,,,,
"337. beaver,","beaver,",animal,mammal,,,,,,,,
"338. guinea pig,","guinea pig, Cavia cobaya,",animal,mammal,,,,,,,,
"339. common sorrel,","sorrel,",animal,mammal,,,,,,,,
"340. zebra,","zebra,",animal,mammal,,,,,,,,
"341. pig,","hog, pig, grunter, squealer, Sus scrofa,",animal,mammal,,,,,,,,
"342. wild boar,","wild boar, boar, Sus scrofa,",animal,mammal,,,,,,,,
"343. warthog,","warthog,",animal,mammal,,,,,,,,
"344. hippopotamus,","hippopotamus, hippo, river horse, Hippopotamus amphibius,",animal,mammal,,,,,,,,
"345. ox,","ox,",animal,mammal,,,,,,,,
"346. water buffalo,","water buffalo, water ox, Asiatic buffalo, Bubalus bubalis,",animal,mammal,,,,,,,,
"347. bison,","bison,",animal,mammal,,,,,,,,
"348. ram,","ram, tup,",animal,mammal,,,,,,,,
"349. bighorn sheep,","bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis,",animal,mammal,,,,,,,,
"350. Alpine ibex,","ibex, Capra ibex,",animal,mammal,,,,,,,,
"351. hartebeest,","hartebeest,",animal,mammal,,,,,,,,
"352. impala,","impala, Aepyceros melampus,",animal,mammal,,,,,,,,
"353. gazelle,","gazelle,",animal,mammal,,,,,,,,
"354. dromedary,","Arabian camel, dromedary, Camelus dromedarius,",animal,mammal,,,,,,,,
"355. llama,","llama,",animal,mammal,,,,,,,,
"356. weasel,","weasel,",animal,mammal,,,,,,,,
"357. mink,","mink,",animal,mammal,,,,,,,,
"358. European polecat,","polecat, fitch, foulmart, foumart, Mustela putorius,",animal,mammal,,,,,,,,
"359. black-footed ferret,","black-footed ferret, ferret, Mustela nigripes,",animal,mammal,,,,,,,,
"360. otter,","otter,",animal,mammal,,,,,,,,
"361. skunk,","skunk, polecat, wood pussy,",animal,mammal,,,,,,,,
"362. badger,","badger,",animal,mammal,,,,,,,,
"363. armadillo,","armadillo,",animal,mammal,,,,,,,,
"364. three-toed sloth,","three-toed sloth, ai, Bradypus tridactylus,",animal,mammal,,,,,,,,
"365. orangutan,","orangutan, orang, orangutang, Pongo pygmaeus,",animal,mammal,,,,,,,,
"366. gorilla,","gorilla, Gorilla gorilla,",animal,mammal,,,,,,,,
"367. chimpanzee,","chimpanzee, chimp, Pan troglodytes,",animal,mammal,,,,,,,,
"368. gibbon,","gibbon, Hylobates lar,",animal,mammal,,,,,,,,
"369. siamang,","siamang, Hylobates syndactylus, Symphalangus syndactylus,",animal,mammal,,,,,,,,
"370. guenon,","guenon, guenon monkey,",animal,mammal,,,,,,,,
"371. patas monkey,","patas, hussar monkey, Erythrocebus patas,",animal,mammal,,,,,,,,
"372. baboon,","baboon,",animal,mammal,,,,,,,,
"373. macaque,","macaque,",animal,mammal,,,,,,,,
"374. langur,","langur,",animal,mammal,,,,,,,,
"375. black-and-white colobus,","colobus, colobus monkey,",animal,mammal,,,,,,,,
"376. proboscis monkey,","proboscis monkey, Nasalis larvatus,",animal,mammal,,,,,,,,
"377. marmoset,","marmoset,",animal,mammal,,,,,,,,
"378. white-headed capuchin,","capuchin, ringtail, Cebus capucinus,",animal,mammal,,,,,,,,
"379. howler monkey,","howler monkey, howler,",animal,mammal,,,,,,,,
"380. titi,","titi, titi monkey,",animal,mammal,,,,,,,,
"381. Geoffroy's spider monkey,","spider monkey, Ateles geoffroyi,",animal,mammal,,,,,,,,
"382. common squirrel monkey,","squirrel monkey, Saimiri sciureus,",animal,mammal,,,,,,,,
"383. ring-tailed lemur,","Madagascar cat, ring-tailed lemur, Lemur catta,",animal,mammal,,,,,,,,
"384. indri,","indri, indris, Indri indri, Indri brevicaudatus,",animal,mammal,,,,,,,,
"385. Asian elephant,","Indian elephant, Elephas maximus,",animal,mammal,,,,,,,,
"386. African bush elephant,","African elephant, Loxodonta africana,",animal,mammal,,,,,,,,
"387. red panda,","lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens,",animal,mammal,,,,,,,,
"388. giant panda,","giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca,",animal,mammal,,,,,,,,
"473. can opener,","can opener, tin opener,",item,kitchen,utensil,,,,,,,
"503. cocktail shaker,","cocktail shaker,",item,kitchen,utensil,,,,,,,
"504. coffee mug,","coffee mug,",item,kitchen,tableware,,,,,,,
"505. coffeemaker,","coffeepot,",item,kitchen,appliance,,,,,,,
"512. corkscrew,","corkscrew, bottle screw,",item,kitchen,utensil,,,,,,,
"533. dishcloth,","dishrag, dishcloth,",item,kitchen,utensil,,,,,,,
"567. frying pan,","frying pan, frypan, skillet,",item,kitchen,cookware,,,,,,,
"572. goblet,","goblet,",item,kitchen,tableware,,,,,,,
"618. ladle,","ladle,",item,kitchen,utensil,,,,,,,
"647. measuring cup,","measuring cup,",item,kitchen,utensil,,,,,,,
"659. mixing bowl,","mixing bowl,",item,kitchen,cookware,,,,,,,
"700. paper towel,","paper towel,",item,kitchen,utensil,,,,,,,
"725. pitcher,","pitcher, ewer,",item,kitchen,tableware,,,,,,,
"729. plate rack,","plate rack,",item,kitchen,tableware,,,,,,,
"773. salt shaker,","saltshaker, salt shaker,",item,kitchen,tableware,,,,,,,
"813. spatula,","spatula,",item,kitchen,utensil,,,,,,,
"828. strainer,","strainer,",item,kitchen,cookware,,,,,,,
"849. teapot,","teapot,",item,kitchen,tableware,,,,,,,
"868. tray,","tray,",item,kitchen,tableware,,,,,,,
"899. water jug,","water jug,",item,kitchen,tableware,,,,,,,
"901. whiskey jug,","whiskey jug,",item,kitchen,tableware,,,,,,,
"909. wok,","wok,",item,kitchen,cookware,,,,,,,
"910. wooden spoon,","wooden spoon,",item,kitchen,utensil,,,,,,,
"923. plate,","plate,",item,kitchen,tableware,,,,,,,
"968. cup,","cup,",item,kitchen,tableware,,,,,,,
"440. beer bottle,","beer bottle,",item,kitchen,tableware,,,,,,,
"441. beer glass,","beer glass,",item,kitchen,tableware,,,,,,,
"469. cauldron,","caldron, cauldron,",item,kitchen,cookware,,,,,,,
"499. cleaver,","cleaver, meat cleaver, chopper,",item,kitchen,,,,,,,,
"666. mortar,","mortar,",item,kitchen,cookware,,,,,,,
"737. soda bottle,","pop bottle, soda bottle,",item,kitchen,tableware,,,,,,,
"907. wine bottle,","wine bottle,",item,kitchen,,,,,,,,
"107. jellyfish,","jellyfish,",animal,invertebrate,,,,,,,,
"108. sea anemone,","sea anemone, anemone,",animal,invertebrate,,,,,,,,
"109. brain coral,","brain coral,",animal,invertebrate,,,,,,,,
"110. flatworm,","flatworm, platyhelminth,",animal,invertebrate,,,,,,,,
"111. nematode,","nematode, nematode worm, roundworm,",animal,invertebrate,,,,,,,,
"300. tiger beetle,","tiger beetle,",animal,insect,,,,,,,,
"301. ladybug,","ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle,",animal,insect,,,,,,,,
"302. ground beetle,","ground beetle, carabid beetle,",animal,insect,,,,,,,,
"303. longhorn beetle,","long-horned beetle, longicorn, longicorn beetle,",animal,insect,,,,,,,,
"304. leaf beetle,","leaf beetle, chrysomelid,",animal,insect,,,,,,,,
"305. dung beetle,","dung beetle,",animal,insect,,,,,,,,
"306. rhinoceros beetle,","rhinoceros beetle,",animal,insect,,,,,,,,
"307. weevil,","weevil,",animal,insect,,,,,,,,
"308. fly,","fly,",animal,insect,,,,,,,,
"309. bee,","bee,",animal,insect,,,,,,,,
"310. ant,","ant, emmet, pismire,",animal,insect,,,,,,,,
"311. grasshopper,","grasshopper, hopper,",animal,insect,,,,,,,,
"312. cricket,","cricket,",animal,insect,,,,,,,,
"313. stick insect,","walking stick, walkingstick, stick insect,",animal,insect,,,,,,,,
"314. cockroach,","cockroach, roach,",animal,insect,,,,,,,,
"315. mantis,","mantis, mantid,",animal,insect,,,,,,,,
"316. cicada,","cicada, cicala,",animal,insect,,,,,,,,
"317. leafhopper,","leafhopper,",animal,insect,,,,,,,,
"318. lacewing,","lacewing, lacewing fly,",animal,insect,,,,,,,,
"319. dragonfly,","dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk,",animal,insect,,,,,,,,
"320. damselfly,","damselfly,",animal,insect,,,,,,,,
"321. red admiral,","admiral,",animal,insect,,,,,,,,
"322. ringlet,","ringlet, ringlet butterfly,",animal,insect,,,,,,,,
"323. monarch butterfly,","monarch, monarch butterfly, milkweed butterfly, Danaus plexippus,",animal,insect,,,,,,,,
"324. small white,","cabbage butterfly,",animal,insect,,,,,,,,
"325. sulphur butterfly,","sulphur butterfly, sulfur butterfly,",animal,insect,,,,,,,,
"326. gossamer-winged butterfly,","lycaenid, lycaenid butterfly,",animal,insect,,,,,,,,
"412. waste container,","ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin,",item,home and garden,,,,,,,,
"428. wheelbarrow,","barrow, garden cart, lawn cart, wheelbarrow,",item,home and garden,garden,,,,,,,
"434. bath towel,","bath towel,",item,home and garden,bathroom,,,,,,,
"435. bathtub,","bathtub, bathing tub, bath, tub,",item,home and garden,bathroom,,,,,,,
"462. broom,","broom,",item,home and garden,,,,,,,,
"463. bucket,","bucket, pail,",item,home and garden,,,,,,,,
"477. tool kit,","carpenter's kit, tool kit,",item,home and garden,,,,,,,,
"491. chainsaw,","chain saw, chainsaw,",item,home and garden,,,,,,,,
"507. combination lock,","combination lock,",item,home and garden,,,,,,,,
"539. doormat,","doormat, welcome mat,",item,home and garden,,,,,,,,
"545. electric fan,","electric fan, blower,",item,home and garden,,,,,,,,
"556. fire screen sheet,","fire screen, fireguard,",item,home and garden,,,,,,,,
"587. hammer,","hammer,",item,home and garden,,,,,,,,
"588. hamper,","hamper,",item,home and garden,,,,,,,,
"589. hair dryer,","hand blower, blow dryer, blow drier, hair dryer, hair drier,",item,home and garden,,,,,,,,
"596. hatchet,","hatchet,",item,home and garden,,,,,,,,
"600. hook,","hook, claw,",item,home and garden,,,,,,,,
"619. lampshade,","lampshade, lamp shade,",item,home and garden,,,,,,,,
"621. lawn mower,","lawn mower, mower,",item,home and garden,,,,,,,,
"648. medicine chest,","medicine chest, medicine cabinet,",item,home and garden,,,,,,,,
"669. mosquito net,","mosquito net,",item,home and garden,,,,,,,,
"721. pillow,","pillow,",item,home and garden,,,,,,,,
"738. pot,","pot, flowerpot,",item,home and garden,,,,,,,,
"741. prayer rug,","prayer rug, prayer mat,",item,home and garden,,,,,,,,
"750. quilt,","quilt, comforter, comfort, puff,",item,home and garden,,,,,,,,
"771. safe,","safe,",item,home and garden,,,,,,,,
"794. shower curtain,","shower curtain,",item,home and garden,,,,,,,,
"804. soap dispenser,","soap dispenser,",item,home and garden,,,,,,,,
"876. tub,","tub, vat,",item,home and garden,,,,,,,,
"883. vase,","vase,",item,home and garden,,,,,,,,
"892. wall clock,","wall clock,",item,home and garden,,,,,,,,
"999. toilet paper,","toilet tissue, toilet paper, bathroom tissue",item,home and garden,bathroom,,,,,,,
"711. perfume,","perfume, essence,",item,health and beauty,,,,,,,,
"419. Band-Aid,","Band Aid,",item,health and beauty,,,,,,,,
"551. face powder,","face powder,",item,health and beauty,,,,,,,,
"584. barrette,","hair slide,",item,health and beauty,,,,,,,,
"585. hair spray,","hair spray,",item,health and beauty,,,,,,,,
"629. lipstick,","lipstick, lip rouge,",item,health and beauty,,,,,,,,
"631. lotion,","lotion,",item,health and beauty,,,,,,,,
"680. nipple,","nipple,",item,health and beauty,,,,,,,,
"720. pill bottle,","pill bottle,",item,health and beauty,,,,,,,,
"793. shower cap,","shower cap,",item,health and beauty,,,,,,,,
"838. sunscreen,","sunscreen, sunblock, sun blocker,",item,health and beauty,,,,,,,,
"970. alp,","alp,",nature,geography,,,,,,,,
"972. cliff,","cliff, drop, drop-off,",nature,geography,,,,,,,,
"973. coral reef,","coral reef,",nature,geography,,,,,,,,
"974. geyser,","geyser,",nature,geography,,,,,,,,
"975. lakeshore,","lakeside, lakeshore,",nature,geography,,,,,,,,
"976. promontory,","promontory, headland, head, foreland,",nature,geography,,,,,,,,
"977. shoal,","sandbar, sand bar,",nature,geography,,,,,,,,
"978. seashore,","seashore, coast, seacoast, sea-coast,",nature,geography,,,,,,,,
"979. valley,","valley, vale,",nature,geography,,,,,,,,
"980. volcano,","volcano,",nature,geography,,,,,,,,
"423. barber chair,","barber chair,",item,furniture,,,,,,,,
"431. bassinet,","bassinet,",item,furniture,,,,,,,,
"492. chest,","chest,",item,furniture,,,,,,,,
"493. chiffonier,","chiffonier, commode,",item,furniture,,,,,,,,
"495. china cabinet,","china cabinet, china closet,",item,furniture,,,,,,,,
"516. cradle,","cradle,",item,furniture,,,,,,,,
"520. infant bed,","crib, cot,",item,furniture,,,,,,,,
"526. desk,","desk,",item,furniture,,,,,,,,
"532. dining table,","dining table, board,",item,furniture,,,,,,,,
"559. folding chair,","folding chair,",item,furniture,,,,,,,,
"765. rocking chair,","rocking chair, rocker,",item,furniture,,,,,,,,
"831. couch,","studio couch, day bed,",item,furniture,,,,,,,,
"846. table lamp,","table lamp,",item,furniture,,,,,,,,
"857. throne,","throne,",item,furniture,,,,,,,,
"861. toilet seat,","toilet seat,",item,furniture,,,,,,,,
"894. wardrobe,","wardrobe, closet, press,",item,furniture,,,,,,,,
"453. bookcase,","bookcase,",item,furniture,,,,,,,,
"564. four-poster bed,","four-poster,",item,furniture,,,,,,,,
"948. Granny Smith,","Granny Smith,",food,fruit,,,,,,,,
"949. strawberry,","strawberry,",food,fruit,,,,,,,,
"950. orange,","orange,",food,fruit,,,,,,,,
"951. lemon,","lemon,",food,fruit,,,,,,,,
"952. fig,","fig,",food,fruit,,,,,,,,
"953. pineapple,","pineapple, ananas,",food,fruit,,,,,,,,
"954. banana,","banana,",food,fruit,,,,,,,,
"955. jackfruit,","jackfruit, jak, jack,",food,fruit,,,,,,,,
"956. custard apple,","custard apple,",food,fruit,,,,,,,,
"957. pomegranate,","pomegranate,",food,fruit,,,,,,,,
"000. tench,","tench, Tinca tinca,",animal,fish,,,,,,,,
"001. goldfish,","goldfish, Carassius auratus,",animal,fish,,,,,,,,
"002. great white shark,","great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias,",animal,fish,,,,,,,,
"003. tiger shark,","tiger shark, Galeocerdo cuvieri,",animal,fish,,,,,,,,
"004. hammerhead shark,","hammerhead, hammerhead shark,",animal,fish,,,,,,,,
"005. electric ray,","electric ray, crampfish, numbfish, torpedo,",animal,fish,,,,,,,,
"006. stingray,","stingray,",animal,fish,,,,,,,,
"389. snoek,","barracouta, snoek,",animal,fish,,,,,,,,
"390. eel,","eel,",animal,fish,,,,,,,,
"391. coho salmon,","coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch,",animal,fish,,,,,,,,
"392. rock beauty,","rock beauty, Holocanthus tricolor,",animal,fish,,,,,,,,
"393. clownfish,","anemone fish,",animal,fish,,,,,,,,
"394. sturgeon,","sturgeon,",animal,fish,,,,,,,,
"395. garfish,","gar, garfish, garpike, billfish, Lepisosteus osseus,",animal,fish,,,,,,,,
"396. lionfish,","lionfish,",animal,fish,,,,,,,,
"397. pufferfish,","puffer, pufferfish, blowfish, globefish,",animal,fish,,,,,,,,
"702. parallel bars,","parallel bars, bars,",item,equipment,,,,,,,,
"438. beaker,","beaker,",item,equipment,,,,,,,,
"447. binoculars,","binoculars, field glasses, opera glasses,",item,equipment,,,,,,,,
"523. crutch,","crutch,",item,equipment,,,,,,,,
"633. loupe,","loupe, jeweler's loupe,",item,equipment,,,,,,,,
"635. magnetic compass,","magnetic compass,",item,equipment,,,,,,,,
"644. match,","matchstick,",item,equipment,,,,,,,,
"674. mousetrap,","mousetrap,",item,equipment,,,,,,,,
"676. muzzle,","muzzle,",item,equipment,,,,,,,,
"677. nail,","nail,",item,equipment,,,,,,,,
"688. oscilloscope,","oscilloscope, scope, cathode-ray oscilloscope, CRO,",item,equipment,,,,,,,,
"695. padlock,","padlock,",item,equipment,,,,,,,,
"712. Petri dish,","Petri dish,",item,equipment,,,,,,,,
"726. hand plane,","plane, carpenter's plane, woodworking plane,",item,equipment,,,,,,,,
"728. plastic bag,","plastic bag,",item,equipment,,,,,,,,
"731. plunger,","plunger, plumber's helper,",item,equipment,,,,,,,,
"739. potter's wheel,","potter's wheel,",item,equipment,,,,,,,,
"740. power drill,","power drill,",item,equipment,,,,,,,,
"783. screw,","screw,",item,equipment,,,,,,,,
"784. screwdriver,","screwdriver,",item,equipment,,,,,,,,
"790. shopping basket,","shopping basket,",item,equipment,,,,,,,,
"791. shopping cart,","shopping cart,",item,equipment,,,,,,,,
"792. shovel,","shovel,",item,equipment,,,,,,,,
"797. sleeping bag,","sleeping bag,",item,equipment,,,,,,,,
"798. slide rule,","slide rule, slipstick,",item,equipment,,,,,,,,
"816. spindle,","spindle,",item,equipment,,,,,,,,
"823. stethoscope,","stethoscope,",item,equipment,,,,,,,,
"826. stopwatch,","stopwatch, stop watch,",item,equipment,,,,,,,,
"830. stretcher,","stretcher,",item,equipment,,,,,,,,
"840. mop,","swab, swob, mop,",item,equipment,,,,,,,,
"845. syringe,","syringe,",item,equipment,,,,,,,,
"855. thimble,","thimble,",item,equipment,,,,,,,,
"862. torch,","torch,",item,equipment,,,,,,,,
"872. tripod,","tripod,",item,equipment,,,,,,,,
"878. typewriter keyboard,","typewriter keyboard,",item,equipment,,,,,,,,
"879. umbrella,","umbrella,",item,equipment,,,,,,,,
"898. water bottle,","water bottle,",item,equipment,,,,,,,,
"966. red wine,","red wine,",food,drink,,,,,,,,
"967. espresso,","espresso,",food,drink,,,,,,,,
"969. eggnog,","eggnog,",food,drink,,,,,,,,
"480. automated teller machine,","cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM,",item,device,electronics,,,,,,,
"481. cassette,","cassette,",item,device,electronics,,,,,,,
"482. cassette player,","cassette player,",item,device,electronics,,,,,,,
"485. CD player,","CD player,",item,device,electronics,,,,,,,
"487. mobile phone,","cellular telephone, cellular phone, cellphone, cell, mobile phone,",item,device,electronics,,,,,,,
"508. computer keyboard,","computer keyboard, keypad,",item,device,electronics,,,,,,,
"527. desktop computer,","desktop computer,",item,device,electronics,,,,,,,
"528. rotary dial telephone,","dial telephone, dial phone,",item,device,electronics,,,,,,,
"530. digital clock,","digital clock,",item,device,electronics,,,,,,,
"531. digital watch,","digital watch,",item,device,electronics,,,,,,,
"548. entertainment center,","entertainment center,",item,device,electronics,,,,,,,
"590. hand-held computer,","hand-held computer, hand-held microcomputer,",item,device,electronics,,,,,,,
"592. hard disk drive,","hard disc, hard disk, fixed disk,",item,device,electronics,,,,,,,
"605. iPod,","iPod,",item,device,electronics,,,,,,,
"613. joystick,","joystick,",item,device,electronics,,,,,,,
"620. laptop computer,","laptop, laptop computer,",item,device,electronics,,,,,,,
"622. lens cap,","lens cap, lens cover,",item,device,electronics,,,,,,,
"632. speaker,","loudspeaker, speaker, speaker unit, loudspeaker system, speaker system,",item,device,electronics,,,,,,,
"662. modem,","modem,",item,device,electronics,,,,,,,
"664. monitor,","monitor,",item,device,electronics,,,,,,,
"673. computer mouse,","mouse, computer mouse,",item,device,electronics,,,,,,,
"681. notebook computer,","notebook, notebook computer,",item,device,electronics,,,,,,,
"732. Polaroid camera,","Polaroid camera, Polaroid Land camera,",item,device,electronics,,,,,,,
"745. projector,","projector,",item,device,electronics,,,,,,,
"754. radio,","radio, wireless,",item,device,electronics,,,,,,,
"759. reflex camera,","reflex camera,",item,device,electronics,,,,,,,
"761. remote control,","remote control, remote,",item,device,electronics,,,,,,,
"782. CRT screen,","screen, CRT screen,",item,device,electronics,,,,,,,
"844. switch,","switch, electric switch, electrical switch,",item,device,electronics,,,,,,,
"848. tape player,","tape player,",item,device,electronics,,,,,,,
"810. space bar,","space bar,",item,device,electronics,,,,,,,
"927. trifle,","trifle,",food,dessert,,,,,,,,
"928. ice cream,","ice cream, icecream,",food,dessert,,,,,,,,
"929. ice pop,","ice lolly, lolly, lollipop, popsicle,",food,dessert,,,,,,,,
"960. chocolate syrup,","chocolate sauce, chocolate syrup,",food,dessert,,,,,,,,
"118. Dungeness crab,","Dungeness crab, Cancer magister,",animal,crustacean,,,,,,,,
"119. rock crab,","rock crab, Cancer irroratus,",animal,crustacean,,,,,,,,
"120. fiddler crab,","fiddler crab,",animal,crustacean,,,,,,,,
"121. red king crab,","king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica,",animal,crustacean,,,,,,,,
"122. American lobster,","American lobster, Northern lobster, Maine lobster, Homarus americanus,",animal,crustacean,,,,,,,,
"123. spiny lobster,","spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish,",animal,crustacean,,,,,,,,
"124. crayfish,","crayfish, crawfish, crawdad, crawdaddy,",animal,crustacean,,,,,,,,
"125. hermit crab,","hermit crab,",animal,crustacean,,,,,,,,
"126. isopod,","isopod,",animal,crustacean,,,,,,,,
"451. bolo tie,","bolo tie, bolo, bola tie, bola,",item,clothing and accessories,accessory,neckwear,,,,,,neckwear
"452. poke bonnet,","bonnet, poke bonnet,",item,clothing and accessories,accessory,headwear,,,,,,headwear
"568. fur coat,","fur coat,",item,clothing and accessories,religious and traditional,,,,,,,outerwear
"399. abaya,","abaya,",item,clothing and accessories,accessory,headwear,,,,,,outerwear
"400. academic gown,","academic gown, academic robe, judge's robe,",item,clothing and accessories,accessory,outerwear,,,,,,outerwear
"411. apron,","apron,",item,clothing and accessories,accessory,outerwear,,,,,,outerwear
"414. backpack,","backpack, back pack, knapsack, packsack, rucksack, haversack,",item,clothing and accessories,accessory,bag,,,,,,accessory
"433. swimming cap,","bathing cap, swimming cap,",item,clothing and accessories,sportswear,swimwear,,,,,,headwear
"439. military cap,","bearskin, busby, shako,",item,clothing and accessories,accessory,headwear,,,,,,headwear
"443. bib,","bib,",item,clothing and accessories,accessory,neckwear,,,,,,neckwear
"445. bikini,","bikini, two-piece,",item,clothing and accessories,sportswear,swimwear,,,,,,
"456. bow,","bow,",item,clothing and accessories,accessory,neckwear,,,,,,
"457. bow tie,","bow tie, bow-tie, bowtie,",item,clothing and accessories,accessory,neckwear,,,,,,
"459. bra,","brassiere, bra, bandeau,",item,clothing and accessories,underwear,,,,,,,
"461. breastplate,","breastplate, aegis, egis,",item,clothing and accessories,religious and traditional,,,,,,,outerwear
"464. buckle,","buckle,",item,clothing and accessories,accessory,belt,,,,,,
"465. bulletproof vest,","bulletproof vest,",item,clothing and accessories,outerwear,,,,,,,outerwear
"474. cardigan,","cardigan,",item,clothing and accessories,outerwear,sweater,,,,,,outerwear
"488. chain,","chain,",item,clothing and accessories,accessory,,,,,,,
"490. chain mail,","chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour,",item,clothing and accessories,religious and traditional,,,,,,,outerwear
"501. cloak,","cloak,",item,clothing and accessories,outerwear,,,,,,,outerwear
"502. clogs,","clog, geta, patten, sabot,",item,clothing and accessories,footwear,,,,,,,footwear
"514. cowboy boot,","cowboy boot,",item,clothing and accessories,footwear,,,,,,,footwear
"515. cowboy hat,","cowboy hat, ten-gallon hat,",item,clothing and accessories,accessory,,,,,,,headwear
"518. crash helmet,","crash helmet,",item,clothing and accessories,sportswear,,,,,,,headwear
"524. cuirass,","cuirass,",item,clothing and accessories,religious and traditional,,,,,,,
"529. diaper,","diaper, nappy, napkin,",item,clothing and accessories,underwear,,,,,,,
"552. feather boa,","feather boa, boa,",item,clothing and accessories,accessory,neckwear,,,,,,
"560. football helmet,","football helmet,",item,clothing and accessories,sportswear,,,,,,,headwear
"570. gas mask,","gasmask, respirator, gas helmet,",item,clothing and accessories,accessory,headwear,,,,,,headwear
"578. gown,","gown,",item,clothing and accessories,dress,,,,,,,
"591. handkerchief,","handkerchief, hankie, hanky, hankey,",item,clothing and accessories,accessory,,,,,,,
"608. jeans,","jean, blue jean, denim,",item,clothing and accessories,pants,,,,,,,
